kinderage,ses,books,wicFk,black,hispanic,asian,other,female,wic,teenmom,thirtymom,bweight,zmathFk,zreadFk,zmath8,zread8
62,1.9,100,0,0,0,0,0,0,0,0,1,125,3.466156482696533,1.2025692462921143,1.2078720331192017,1.1501587629318237
73,0.74,30,0,0,0,0,0,0,0,0,0,159,0.8226309418678284,0.8690857887268066,1.3489960432052612,0.9323978424072266
68,-0.46,100,0,0,0,0,0,0,0,0,0,105,-0.27956604957580566,-0.4290830194950104,-0.12378165125846863,0.473663330078125
76,1.46,25,0,0,0,0,0,0,0,0,0,174,0.585587739944458,0.00782864261418581,0.45366981625556946,0.9419781565666199
62,-0.03,100,1,0,0,0,0,1,1,0,0,144,0.22182990610599518,-0.4261830747127533,0.043253473937511444,0.320383220911026
71,1.41,75,0,0,0,0,0,1,0,0,0,120,0.8138922452926636,-0.10429909825325012,0.0636124387383461,-0.34211045503616333
66,-0.62,150,1,0,0,0,0,1,1,1,0,123,-0.9196925163269043,-1.0776841640472412,-0.1603347212076187,0.7345341444015503
62,0.34,200,0,0,0,0,0,0,0,0,0,109,0.3540060818195343,1.4954545497894287,0.3116202652454376,0.6777907609939575
75,0.32,200,0,0,0,0,0,1,0,0,0,125,-0.31670650839805603,0.18278637528419495,0.014103785157203674,0.6641578674316406
71,0.05,50,0,0,0,0,0,1,0,0,0,117,0.5834029316902161,0.604232132434845,0.765993058681488,0.8417565822601318
74,0.84,100,0,0,0,0,0,1,0,0,0,108,0.6347442865371704,1.8270047903060913,0.9519984126091003,0.8620215654373169
70,0.23,50,1,0,0,0,0,0,1,0,0,147,0.6707921624183655,-0.024069948121905327,0.6623477935791016,-0.23894110321998596
67,-0.48,200,0,0,0,0,0,1,0,0,0,120,1.5184682607650757,2.1962530612945557,1.0315830707550049,1.018986463546753
71,-0.47,50,0,0,0,0,0,1,0,1,0,159,1.4758660793304443,1.5099539756774902,1.0949735641479492,0.8712331056594849
66,-0.27,100,0,0,0,0,0,1,0,1,0,118,-1.0387604236602783,-0.6011411547660828,0.3375314176082611,-0.26657572388648987
67,0.31,75,0,0,0,0,0,0,0,0,0,124,-1.2069846391677856,-1.0177537202835083,-2.8606584072113037,-1.9589197635650635
71,0.07,100,0,0,0,0,0,0,0,0,0,126,0.7385191321372986,1.2335010766983032,1.1185710430145264,0.8472833037376404
63,-0.04,7,1,1,0,0,0,1,1,1,0,120,-1.181860327720642,-0.5711758732795715,-1.211128830909729,-0.7802111506462097
65,0.68,150,0,0,0,0,0,0,0,1,0,103,0.0962078645825386,-0.10139936208724976,0.9843880534172058,0.7496412396430969
64,0.26,125,0,0,0,0,0,1,0,0,0,107,-0.18234556913375854,-0.3256548345088959,0.8118000030517578,0.5746219754219055
67,0.51,100,0,0,0,0,0,0,0,0,1,139,3.2826390266418457,3.3155975341796875,1.1273624897003174,0.8763915300369263
62,0.57,55,0,0,0,0,0,1,0,0,0,122,-0.016305897384881973,0.07162545621395111,0.11404668539762497,0.3358585238456726
62,0.48,50,0,0,0,0,0,1,0,0,0,132,0.36165282130241394,0.4495733082294464,1.2037079334259033,1.1236294507980347
62,-0.61,20,1,0,0,0,0,0,1,0,0,110,-0.9961580038070679,-0.8891934752464294,0.6896469593048096,0.6984251141548157
63,0.79,100,0,0,0,0,0,1,0,0,0,132,0.5779411792755127,0.63903045654296875,0.9075794816017151,1.0643070936203003
65,0.15,100,0,0,0,0,0,1,0,0,0,110,-0.9295238256454468,-0.6543051600456238,-0.48515111207962036,0.6254693269729614
64,0.36,50,0,0,0,0,0,1,0,0,1,108,-1.1840449571609497,-1.005187749862671,-1.9940193891525269,-0.9401233196258545
69,1.98,100,0,0,0,0,0,0,0,0,0,112,1.3983078002929688,0.7685573697090149,0.024283265694975853,1.0676231384277344
71,-0.42,30,0,0,0,0,0,0,0,0,0,150,1.603672742843628,0.8516866564750671,-0.9029701352119446,-0.11219025403261185
72,-0.35,100,0,0,0,0,0,0,0,0,0,127,0.8160769939422607,-0.723901629447937,0.0756424069404602,-0.413960337638855
69,1.48,150,0,0,0,0,0,0,0,0,0,157,-0.03706090897321701,0.09482409805059433,-1.2055766582489014,-0.3704821467399597
62,0,20,1,0,0,0,0,0,1,1,0,114,-0.26208823919296265,0.08999107778072357,-0.14043891429901123,0.01529711950570345
72,0.24,100,0,0,0,0,0,1,0,0,0,103,1.7850054502487183,0.6931612491607666,0.27367913722991943,0.5491980910301208
67,0.18,50,1,1,0,0,0,0,1,1,0,115,-0.9579253792762756,-0.2589583098888397,-2.1642935276031494,-0.3701133131980896
72,0.78,50,1,0,0,0,0,1,1,0,0,109,-0.2544417083263397,0.15668798983097076,-0.9719125032424927,-0.06871206313371658
72,-0.31,30,1,1,0,0,0,1,1,1,0,100,-0.3756941556930542,-0.8746942281723022,-1.1204395294189453,-0.18404069542884827
73,-0.16,40,0,0,0,0,0,0,0,0,0,158,0.4119015336036682,-0.07916717976331711,-0.4240742027759552,0.7614316940307617
68,-0.14,60,0,0,0,0,0,0,0,1,0,151,-0.8213796615600586,-1.1279481649398804,0.04140298068523407,-0.3944319188594818
70,0.22,30,0,0,0,0,0,1,0,0,0,120,2.0286030769348145,1.1552047729492188,0.43562451004981995,0.822228193283081
66,0.12,150,1,0,0,0,0,0,1,1,0,54,-1.1458122730255127,-0.8698610067367554,-0.19041071832180023,0.737481951713562
65,-0.49,20,1,0,0,0,0,0,1,0,1,146,0.27644819021224976,-0.03276953101158142,0.7410067915916443,0.2514810860157013
69,0.05,150,0,0,0,0,0,0,0,0,0,97,-0.17579121887683868,-0.05596816912293434,-0.21123212575912476,0.7699061632156372
68,-0.19,3,1,0,0,0,0,0,1,0,0,131,-0.5985369086265564,0.0754920169711113,-1.3795520067214966,-0.657513439655304
68,-0.88,100,1,0,0,0,0,0,1,0,0,114,-1.4571365118026733,-1.076717495918274,-3.0748891830444336,-2.141676664352417
62,0.69,100,0,0,0,0,0,0,0,0,1,118,0.1267939805984497,-0.5160786509513855,0.5078057646751404,-0.19693651795387268
73,-0.4,150,1,0,0,0,0,0,1,1,0,130,-0.029414379969239235,-0.6833037734031677,-0.42037251591682434,0.04477415233850479
65,-0.38,70,1,0,0,0,0,1,1,1,0,105,0.26224732398986816,-0.35948652029037476,0.41433995962142944,0.5967293381690979
67,0.28,100,0,0,0,0,0,0,0,0,0,108,0.05579023435711861,-0.39235156774520874,0.3680698573589325,0.3255416452884674
67,0.86,150,0,0,0,0,0,1,0,0,0,101,1.3404124975204468,0.6438634991645813,1.1361539363861084,1.1999012231826782
73,0.27,100,0,0,0,0,0,0,0,0,0,150,1.0826141834259033,0.14025528728961945,0.45829641819000244,0.7293757200241089
69,0.72,200,0,0,0,0,0,0,0,0,1,104,0.44794961810112,0.09772419929504395,1.076465129852295,0.4209730625152588
73,1.51,75,0,0,0,0,0,0,0,0,0,116,2.8249378204345703,0.6825283765792847,1.2763522863388062,0.8811817169189453
73,1.47,60,0,0,0,0,0,1,0,0,0,111,0.8586792349815369,0.25721603631973267,0.7928290963172913,0.6549463272094727
72,-0.68,200,1,0,0,0,0,1,1,0,0,134,1.149248480796814,0.08032503724098206,0.5420451760292053,0.2437431514263153
65,-0.1,100,0,0,0,0,0,1,0,0,1,135,-0.7547452449798584,-0.7364677786827087,0.29450052976608276,-0.1549319177865982
67,1.09,100,0,0,0,0,0,1,0,0,0,132,0.1945207566022873,0.2137185037136078,-0.034943126142024994,0.6343125700950623
63,0.41,50,0,0,0,0,0,1,0,0,0,89,0.7319647669792175,0.9377156496047974,0.9908658266067505,0.4795588552951813
71,1.03,100,0,0,0,0,0,1,0,0,0,112,1.6670300960540771,1.4664561748504639,0.7664555311203003,0.9489784836769104
67,1.2,200,0,0,0,0,0,0,0,0,1,123,-0.6269384622573853,-0.7529003024101257,0.12191251665353775,0.8749179244041443
75,0.16,100,0,0,0,0,0,0,0,0,0,126,1.837438941001892,1.1996691226959229,0.8020837306976318,1.0690972805023193
76,0.84,100,1,0,0,0,0,0,1,0,0,101,1.3436895608901978,1.248966932296753,0.8964744210243225,1.125471830368042
73,1.27,200,0,0,0,0,0,1,0,0,1,151,2.9145116806030273,0.384809672832489,0.7673811316490173,0.5934133529663086
71,0.3,200,1,0,0,0,0,0,1,0,0,160,0.5451701283454895,0.34131214022636414,0.9714317917823792,-0.13540351390838623
73,-0.52,30,1,0,0,0,0,0,1,0,0,102,0.6970090866088867,-0.32662129402160645,0.16725774109363556,0.16083930432796478
69,-0.72,40,1,0,0,0,0,0,1,0,0,130,-0.6258460879325867,-0.3053559362888336,0.7447085380554199,0.09893804043531418
62,-0.24,30,1,0,0,0,0,1,1,0,0,113,-1.1447198390960693,-1.0854171514511108,-0.3801177442073822,0.2559024393558502
65,-0.05,150,1,0,0,0,0,1,1,0,0,137,-0.857427716255188,-0.39041829109191895,-0.005330282729119062,0.7337970733642578
73,-1.16,150,1,0,0,0,0,0,1,1,0,99,-0.18343795835971832,-0.19806122779846191,-0.29312971234321594,-1.327744960784912
66,-0.69,100,1,0,0,0,0,0,1,0,0,125,-0.45762160420417786,-0.3179217278957367,-0.1922612190246582,-0.07976602017879486
64,-0.36,20,0,0,0,0,0,0,0,0,0,137,-0.3396461009979248,-0.6939364671707153,0.038626886904239655,0.379705548286438
66,-0.4,0,1,0,0,0,0,1,1,1,0,115,0.2972032129764557,-0.3198550045490265,0.4698639512062073,0.7448510527610779
69,-0.26,0,1,0,0,0,0,0,1,0,0,147,-0.7853313684463501,-0.4155504107475281,-0.35189294815063477,0.1936323642730713
65,-0.57,35,1,0,0,0,0,1,1,1,0,129,0.12242461740970612,0.49887070059776306,0.5411202907562256,0.4935600161552429
66,-0.67,14,1,0,0,0,0,1,1,0,0,114,-0.9273390769958496,-0.7326011657714844,-1.4105533361434937,-1.520450234413147
73,0.55,200,0,0,0,0,0,0,0,0,0,115,1.0542128086090088,-0.11879852414131165,1.0116872787475586,0.5237741470336914
71,0.58,25,0,0,0,1,0,1,0,0,0,125,1.1787424087524414,0.4669724702835083,0.679467499256134,0.437554270029068
73,0.29,20,0,0,0,0,0,0,0,0,0,126,0.5287846326828003,0.7675909399986267,-0.3176535367965698,0.17963120341300964
76,-0.48,50,0,0,0,0,0,0,0,0,0,120,-0.2063775360584259,-0.2734573483467102,0.5337169170379639,-0.2581012547016144
66,0.18,200,0,0,0,0,0,0,0,1,0,146,0.19233597815036774,0.4051089584827423,1.0510164499282837,0.3727046847343445
62,1.33,30,0,0,0,0,0,1,0,0,0,114,0.3867771625518799,0.09289117902517319,0.02567131258547306,-0.8638520836830139
73,0.98,30,0,0,0,0,0,1,0,0,0,104,1.3305811882019043,0.37997666001319885,0.1922432780265808,1.0020370483398438
71,0.12,60,0,0,0,0,0,1,0,1,0,110,1.2923486232757568,-0.06756749004125595,0.5702700018882751,0.3498602509498596
69,0.26,100,0,0,0,0,0,0,0,0,0,125,1.526114821434021,0.8884182572364807,0.8182778358459473,0.5912026762962341
68,-0.37,30,0,0,0,0,0,0,0,0,0,130,0.603065550327301,0.5298024415969849,0.8011581301689148,0.2746943533420563
71,0.2,30,0,0,0,0,0,1,0,0,0,102,0.5637403130531311,1.3717275857925415,-0.28109973669052124,-5.464560817927122e-4
63,-0.16,200,1,0,0,0,0,1,1,0,0,132,-0.35166218876838684,-0.438749223947525,-1.1491271257400513,-1.4161756038665771
63,0.78,30,0,0,0,0,0,0,0,0,0,123,0.045958925038576126,0.04552670940756798,0.2588723599910736,0.5053510665893555
67,-0.15,100,0,0,0,0,0,0,0,0,0,113,1.4037699699401855,0.2987806797027588,1.045464277267456,1.0650441646575928
69,0.55,85,0,0,0,0,0,1,0,0,0,132,2.0843138694763184,-0.2193269431591034,-0.06131672114133835,0.8627586364746094
69,0.88,40,0,0,0,0,0,1,0,0,0,150,1.8745794296264648,1.8540700674057007,0.8053222298622131,0.9283447265625
71,0.12,60,0,0,0,0,0,1,0,1,0,113,1.035642385482788,0.2833147943019867,1.1625275611877441,0.16673482954502106
72,-0.68,30,1,0,1,0,0,1,1,0,1,117,-0.6280308365821838,-0.3237215578556061,-1.2856237888336182,-0.2632597088813782
66,-0.16,100,0,0,0,0,0,1,0,1,0,130,0.5244153141975403,0.4370071589946747,0.8409504294395447,0.6387339234352112
70,0.26,75,0,0,0,0,0,1,0,0,0,114,0.6434829831123352,0.40124237537384033,-0.075660340487957,0.8815499544143677
64,2.04,200,0,0,0,0,0,1,0,0,0,120,0.5670174956321716,-0.1390974223613739,1.2707993984222412,1.3380743265151978
66,2.1,100,0,0,0,0,0,0,0,0,1,131,1.6779536008834839,0.8516866564750671,0.9917907118797302,1.1166285276412964
64,-0.68,50,1,0,0,0,0,1,1,1,0,124,0.10385439544916153,-0.20289424061775208,-1.2722054719924927,-0.3048960268497467
72,-0.31,35,0,0,0,0,0,1,0,0,0,139,0.31686562299728394,-0.26282450556755066,0.24452874064445496,-0.134298175573349
73,-0.31,100,1,0,0,0,0,0,1,0,0,118,0.7319647669792175,0.8033556938171387,0.27923130989074707,0.8981311917304993
73,-0.31,40,1,0,0,0,0,0,1,1,0,136,-0.913138210773468,-0.8195970058441162,-1.997720718383789,-1.577561855316162
75,0.5,75,1,0,0,0,0,0,1,0,0,80,1.8287001848220825,1.0904415845870972,1.1426317691802979,0.2868530750274658
65,0.01,100,1,0,0,0,0,0,1,1,0,123,-0.813732922077179,-0.5238115787506104,-0.6202597618103027,-0.2997376024723053
67,-0.78,40,1,0,0,0,0,0,1,1,0,122,-0.831210732460022,-0.7432340383529663,-3.2261922359466553,-0.8631150126457214
71,-1.05,100,1,0,0,0,0,1,1,1,0,117,-0.699034571647644,-0.3179217278957367,-1.6030367612838745,-2.7599551677703857
75,0.5,75,1,0,0,0,0,0,1,0,0,80,0.4250100255012512,3.308831214904785,0.7609033584594727,0.6921607851982117
70,-0.3,100,0,0,0,0,0,0,0,0,1,128,0.5899571180343628,0.09095790237188339,0.982999324798584,1.3594446182250977
68,0.35,30,0,0,0,0,0,1,0,0,0,134,-0.21730123460292816,-0.2309262752532959,0.8011581301689148,0.6383656859397888
68,-0.46,50,1,0,0,0,0,1,1,0,0,113,-0.11571117490530014,-0.16229644417762756,-0.43379124999046326,0.6715270280838013
69,-0.36,50,1,0,0,0,0,1,1,0,0,126,0.5156763792037964,-0.2618580460548401,-0.6248870491981506,0.6601048111915588
69,-0.78,35,1,0,0,0,0,1,1,1,0,122,-0.436866819858551,0.35291144251823425,-0.673933207988739,0.9942996501922607
68,1.33,50,1,0,0,0,0,1,1,0,0,86,0.030665868893265724,-0.12653128802776337,-0.1543193906545639,-0.47549334168434143
70,-0.8,100,1,0,0,0,0,1,1,0,1,121,0.8980044722557068,0.16442075371742249,0.6558699607849121,0.8793392777442932
73,-0.54,10,1,0,0,0,0,1,1,1,0,121,0.8663257360458374,1.1581045389175415,0.12515176832675934,0.9791926145553589
68,-0.02,100,1,0,0,0,0,0,1,1,0,114,-0.9120460152626038,-0.34208735823631287,-0.5633476972579956,-0.06539604067802429
70,-0.08,50,0,0,0,0,0,0,0,0,0,135,-0.582151472568512,0.07645847648382187,0.4499681293964386,-1.0547149181365967
72,-0.04,50,0,0,0,0,0,0,0,0,0,114,0.26224732398986816,-0.20482751727104187,-0.15339449048042297,0.08235738426446915
67,0.1,20,1,0,0,0,0,1,1,1,0,129,-0.21839362382888794,-0.19419465959072113,-0.5351229310035706,0.6660003066062927
62,-0.6,55,1,0,0,0,0,0,1,1,0,103,-0.9972504377365112,-0.8215301036834717,0.36436814069747925,0.5230370759963989
68,1.37,100,0,0,0,0,0,0,0,0,0,117,-0.8727207779884338,-0.9143255949020386,-0.18439538776874542,0.5749902725219727
65,0.73,30,0,0,0,0,0,0,0,1,0,118,2.109438180923462,0.5733003616333008,0.8164273500442505,1.2282724380493164
69,0.38,80,0,0,0,0,0,1,0,0,0,112,-0.35603174567222595,-0.1642293483018875,0.6364366412162781,0.9294500946998596
62,-0.35,100,0,0,0,0,0,1,0,0,0,147,0.3452671468257904,-0.3246884047985077,0.6840947866439819,0.7886980772018433
72,-0.38,25,0,0,0,0,0,1,0,0,0,113,0.14208723604679108,-0.18839481472969055,-0.5466904044151306,0.840651273727417
65,1.01,200,1,0,0,0,0,1,1,0,0,108,-0.7077735066413879,-1.1994779109954834,-0.7623089551925659,-0.18956740200519562
73,1.27,150,0,0,0,0,0,0,0,1,0,107,1.0083332061767578,0.7840232849121094,0.05806024745106697,0.020455557852983475
66,0.13,100,0,0,0,0,0,1,0,0,0,144,0.48072049021720886,-0.02020338550209999,-0.7174268960952759,0.8347557187080383
65,-0.25,20,1,0,0,0,0,1,1,1,0,108,-1.128334403038025,-1.0486855506896973,-0.5804674029350281,0.4666624963283539
73,0.15,25,0,0,0,0,0,1,0,0,0,102,-0.5887055993080139,-0.7828654050827026,-0.48515111207962036,-0.8929603099822998
66,-0.74,200,1,0,0,0,0,0,1,0,0,149,-0.49913161993026733,-1.0158205032348633,-0.9154629111289978,-1.6785205602645874
68,-0.58,25,1,0,0,0,0,1,1,1,0,113,-0.3123369514942169,-0.8630947470664978,0.3939809799194336,0.7455881237983704
74,-0.49,150,1,0,0,0,0,0,1,1,0,69,-0.4914851188659668,-0.2589583098888397,-0.4680313766002655,-0.4268566966056824
63,-0.64,150,0,0,0,0,0,0,0,0,0,146,-0.7842391729354858,-0.8050975799560547,0.5850767493247986,0.5484609603881836
65,1.01,200,1,0,0,0,0,0,1,0,0,126,0.44576483964920044,0.26204943656921387,-0.8118179440498352,0.6917924880981445
71,1.15,120,0,0,0,0,0,0,0,0,0,150,1.1055537462234497,-0.10139936208724976,1.1481839418411255,0.8410195112228394
74,0.67,100,0,0,0,0,0,0,0,0,0,132,0.2709862291812897,-0.18936164677143097,1.0861821174621582,-0.41027605533599854
67,0.18,100,1,0,0,0,0,0,1,0,0,135,-0.9557406306266785,-0.9790890216827393,0.8719513416290283,0.9390304088592529
69,1.19,100,0,0,0,0,0,0,0,0,1,112,-0.6313077807426453,0.08129149675369263,0.4925365447998047,0.3918648362159729
64,-0.17,100,0,0,0,0,0,1,0,0,0,120,0.49055179953575134,0.5085371136665344,1.103764295578003,0.912869393825531
66,1.15,100,0,0,0,0,0,1,0,0,0,136,1.5730866193771362,0.8603861927986145,1.0847941637039185,1.2065333127975464
72,0.1,100,0,0,0,0,0,1,0,0,0,136,0.0874689444899559,0.031027281656861305,0.6341229677200317,0.6324701905250549
65,1.22,200,0,0,0,0,0,0,0,0,0,144,1.7598810195922852,-0.10236582159996033,1.2462763786315918,0.9253969788551331
67,1.71,60,0,0,0,0,0,1,0,0,0,125,-0.4783766269683838,-0.7847986817359924,0.6697511672973633,0.2960646152496338
75,-0.52,30,1,0,0,0,0,0,1,1,0,134,-0.19436144828796387,-0.8379626274108887,-0.5989751815795898,0.5064563751220703
75,0.54,150,0,0,0,0,0,0,0,0,0,103,1.1033693552017212,0.3403452932834625,0.9899402260780334,1.0823619365692139
69,-0.27,10,1,0,0,0,0,0,1,0,0,108,0.2119985967874527,-0.7219685316085815,-0.28711509704589844,-0.26731279492378235
65,-0.26,15,0,0,0,0,0,1,0,1,0,125,-0.5592116713523865,-0.03566926717758179,-1.56509530544281,-0.015285254456102848
68,-0.44,30,1,0,0,0,0,0,1,0,0,124,-0.5177018642425537,0.09675737470388412,-0.7900709509849548,0.0982009619474411
70,-0.38,50,1,0,0,0,0,0,1,0,0,104,-0.3855254650115967,-0.6069408655166626,-0.251024454832077,-0.8859594464302063
67,-0.29,50,1,0,0,0,0,1,1,0,0,115,0.23712295293807983,0.038760408759117126,-0.07334669679403305,0.9106587171554565
64,-0.72,50,1,0,0,0,0,1,1,1,0,116,0.8619561791419983,-0.19322820007801056,0.23342365026474,0.9600324630737305
70,-0.29,75,1,0,0,0,0,0,1,0,0,124,-0.36914002895355225,-0.5982412695884705,-1.2791459560394287,-1.0134474039077759
70,-0.35,40,1,0,0,0,0,0,1,1,0,118,-0.7678535580635071,-0.7857653498649597,-0.41111862659454346,-0.9264904260635376
69,-0.64,150,1,0,0,0,0,1,1,1,0,118,-0.24788756668567657,-0.6852368712425232,-0.2075304388999939,-1.204679012298584
66,0.85,75,0,0,0,0,0,1,0,0,0,138,0.9034661650657654,0.3422785997390747,0.43099722266197205,0.49835020303726196
62,0.19,100,0,0,0,0,0,0,0,0,0,118,-0.8028094172477722,-0.8891934752464294,-0.9598821997642517,-1.20136296749115
70,-0.72,30,1,0,0,0,0,0,1,1,0,150,-0.18234556913375854,0.4186415374279022,-0.42777591943740845,-0.2300983965396881
67,-0.29,25,1,0,0,0,0,0,1,0,0,132,-0.6608017086982727,-0.8708276748657227,0.7720077037811279,0.01898195967078209
68,-0.39,75,0,0,0,0,0,0,0,0,1,115,0.22729164361953735,-0.19419465959072113,-0.10619878023862839,0.6623154878616333
71,-0.41,100,1,0,0,0,0,1,1,0,0,132,0.42391762137413025,0.06195904687047005,-1.0505719184875488,1.1512640714645386
69,1.2,40,1,0,0,0,0,0,1,1,0,132,-0.07420136779546738,-0.3053559362888336,0.48698437213897705,-0.17151257395744324
63,-0.54,40,1,0,0,0,0,1,1,1,0,136,-0.4412361681461334,-0.3188885450363159,0.44441524147987366,0.48877039551734924
67,1.25,100,0,0,0,0,0,1,0,0,0,142,0.35291367769241333,0.30844709277153015,0.8062478303909302,0.737481951713562
66,-0.87,50,1,0,0,0,0,0,1,1,0,120,-1.275803804397583,-0.9674895405769348,-2.9143319129943848,-2.2076313495635986
64,0.21,100,1,0,0,0,0,1,1,0,0,115,-0.8858290314674377,-0.7712661027908325,-1.4711670875549316,-0.021549033001065254
62,0.2,5,1,0,0,0,0,0,1,1,0,127,-1.0038045644760132,-0.5035126805305481,-1.2870118618011475,-0.5414482355117798
64,-0.44,50,1,0,0,0,1,1,1,1,0,104,-0.4390515983104706,-0.3942846655845642,-0.15061840415000916,1.0046164989471436
68,-0.82,60,1,0,0,0,0,1,1,0,0,147,0.0055415029637515545,0.2978142201900482,0.35974156856536865,0.6766854524612427
62,-0.69,75,0,0,0,0,0,1,0,0,0,102,-0.5450109839439392,-0.03276953101158142,-0.19735096395015717,0.38191622495651245
67,-0.39,60,1,0,0,0,0,1,1,0,0,100,-0.3494774103164673,-0.08593347668647766,-0.20706728100776672,-0.5407111644744873
62,0.47,50,1,1,0,0,0,1,1,0,1,85,-0.35166218876838684,-0.31212225556373596,-0.03910726681351662,-0.6833056211471558
69,-0.16,150,1,0,0,0,1,1,1,1,0,80,-0.5941673517227173,-0.5847086310386658,-0.23668083548545837,0.3307000994682312
67,0.21,10,0,0,0,0,0,0,0,1,0,112,-0.02395242638885975,-0.4735475480556488,0.48513317108154297,-0.44048959016799927
67,-0.29,50,1,1,0,0,0,0,1,0,1,137,-0.39098742604255676,-0.1526300311088562,-0.41389474272727966,0.5926762819290161
72,-0.44,35,0,1,0,0,0,0,0,1,0,107,-0.4914851188659668,-0.44648218154907227,-1.0510343313217163,0.6549463272094727
64,-0.05,20,1,1,0,0,0,1,1,0,0,151,-0.688110888004303,-0.910459041595459,-0.09000395983457565,-0.5241305232048035
62,-0.6,20,1,1,0,0,0,1,1,0,0,98,-0.44451335072517395,-0.47741395235061646,0.014566231518983841,-0.16488054394721985
66,-0.45,35,1,1,0,0,0,1,1,1,0,130,0.8149843811988831,0.19535252451896667,1.0838685035705566,0.49577125906944275
62,-0.47,25,1,1,0,0,0,1,1,1,0,112,-0.555934727191925,-0.9094923734664917,-2.6635475158691406,-1.5845627784729004
69,-0.56,75,1,1,0,0,0,0,1,0,0,104,-0.1397431492805481,0.10352367907762527,-1.1241412162780762,-1.6534651517868042
71,0.12,12,1,1,0,0,0,1,1,0,0,108,-0.49913161993026733,0.29008108377456665,-0.6748581528663635,-1.0326075553894043
68,-0.07,60,0,0,0,0,0,0,0,0,0,101,0.10494678467512131,-0.8079975247383118,1.1097795963287354,0.8060157895088196
65,-0.03,30,0,1,0,0,0,1,0,0,0,139,0.8324622511863708,0.787889838218689,0.46893835067749023,0.5245112180709839
72,-0.67,20,0,1,0,0,0,0,0,0,0,105,-0.14957445859909058,-0.03083624877035618,-1.143112063407898,-0.5186038017272949
72,0.27,25,1,1,0,0,0,1,1,0,0,100,-0.37678655982017517,-0.12073180824518204,-0.769711971282959,0.41470927000045776
67,0.18,50,1,1,0,0,0,1,1,0,0,106,0.660960853099823,1.0102120637893677,-0.10203464329242706,1.079045295715332
69,1.74,75,0,0,0,0,0,0,0,0,1,130,-0.21293167769908905,-0.517045259475708,0.9649539589881897,0.3273840844631195
67,0.36,200,0,0,0,0,0,0,0,0,0,115,0.42391762137413025,-0.027936141937971115,0.773858904838562,0.9869299530982971
61,1.21,100,1,0,0,0,0,1,1,0,0,135,-0.2020081877708435,0.4234745502471924,0.8062478303909302,1.005721926689148
61,0.67,150,0,0,0,0,0,1,0,0,0,110,0.1890587955713272,-0.49481311440467834,0.8136512041091919,0.8399142026901245
71,1.89,40,0,0,0,0,0,1,0,0,0,117,0.7385191321372986,0.40897512435913086,1.1139438152313232,0.8432301878929138
70,-0.23,50,0,0,0,0,0,0,0,0,0,93,0.9023740291595459,0.2842816114425659,0.3986082971096039,0.7183218002319336
62,0.44,100,0,1,0,0,0,1,0,1,0,83,-0.8224718570709229,-0.822496771812439,-0.8849248290061951,-0.8166890740394592
73,-0.05,30,1,0,0,0,0,0,1,0,0,143,-0.8301185965538025,-0.20096096396446228,-2.172159194946289,-1.6954697370529175
58,0.4,50,0,0,0,0,0,0,0,0,0,136,0.2786329686641693,-0.029869424179196358,0.22509537637233734,0.4316587448120117
70,-0.31,200,0,0,0,0,0,0,0,0,0,145,0.004449111875146627,-0.47644728422164917,1.0741515159606934,0.8889196515083313
65,0.33,70,0,0,0,0,0,0,0,0,0,114,-0.4379591941833496,-0.4706476330757141,0.005312351044267416,-0.15272124111652374
63,0.76,60,0,0,0,0,0,0,0,0,1,138,0.5560938119888306,0.34711161255836487,1.2638591527938843,0.41986772418022156
64,0.54,100,0,0,0,0,0,0,0,0,1,100,-0.6192919015884399,-0.6195067763328552,0.13579370081424713,-0.8874335885047913
68,2.29,100,0,0,0,0,0,0,0,0,1,117,1.7129093408584595,1.8714691400527954,1.3489960432052612,1.3222302198410034
64,1.29,100,0,0,0,0,0,0,0,0,1,120,1.0421967506408691,0.41477498412132263,1.197692632675171,0.818911612033844
72,2.15,200,0,0,0,0,0,1,0,0,1,129,-0.20310036838054657,0.46213945746421814,1.1791847944259644,1.1243665218353271
72,0.97,200,0,0,0,0,0,1,0,0,0,118,2.5638623237609863,1.6133822202682495,1.1745575666427612,1.080887794494629
65,1.48,200,0,0,0,0,0,1,0,0,1,118,0.8259083032608032,0.4370071589946747,1.1921403408050537,0.9508209228515625
69,1.09,100,0,0,0,0,0,0,0,0,1,138,0.7680126428604126,0.42830759286880493,1.1740950345993042,0.1523648500442505
70,2.51,200,0,0,0,0,0,0,0,0,0,140,-0.09604855626821518,-0.05693499371409416,0.5799870491027832,1.0186176300048828
65,0.13,100,0,0,0,0,0,0,0,0,0,136,0.3813152313232422,-0.13619768619537354,0.29172444343566895,-1.7404221296310425
64,0.53,75,0,0,0,0,0,1,0,0,0,164,1.9914624691009521,0.7163598537445068,1.0847941637039185,1.017512321472168
65,-0.41,25,0,0,0,0,0,1,0,0,0,108,-0.3669552505016327,0.2891146242618561,0.765067458152771,0.7861185669898987
69,-0.1,150,0,0,0,0,0,1,0,0,0,166,2.2361526489257812,1.3475620746612549,0.6549443602561951,-0.034076590090990067
69,0.49,100,0,0,0,0,0,0,0,0,0,129,0.6467604041099548,-0.00473750289529562,0.6086742877960205,0.8752861618995667
72,1.05,85,0,0,0,0,0,0,0,0,0,166,0.9253135919570923,-0.14199717342853546,0.9982685446739197,0.7547996640205383
